Year;Month;Day;Time;Indoor Temp room 1 (C);Indoor Temp room 2 (C);Indoor Temp room 3 (C);External temperature (C);Flat energy (kWh);Builing energy (kWh);Surface
2214;22;01;01;06:00;19.49;17.16;16.11;8.3;4.01;4.06;417.0
2215;22;01;01;07:00;19.37;16.97;16.02;7.57;3.8;3.89;417.0
2216;22;01;01;08:00;19.51;17.17;16.1;8.46;4.5;4.45;417.0
2217;22;01;01;09:00;19.57;17.44;16.0;10.0;4.33;4.39;417.0
2218;22;01;01;10:00;20.03;17.81;16.13;10.93;3.24;3.42;417.0
2219;22;01;01;11:00;20.0;17.6;16.07;9.55;2.67;3.02;417.0
2220;22;01;01;12:00;20.1;17.4;16.13;11.8;2.39;2.51;417.0
2221;22;01;01;13:00;20.18;17.45;16.13;12.69;2.88;2.7;417.0
2222;22;01;01;14:00;20.22;17.35;16.11;12.64;2.73;2.62;417.0
2223;22;01;01;15:00;20.24;17.42;16.12;10.77;2.92;2.92;417.0
2224;22;01;01;16:00;20.01;17.53;16.1;9.58;2.7;2.93;417.0
2225;22;01;01;17:00;19.94;17.8;16.12;9.46;3.46;3.57;417.0
2226;22;01;01;18:00;19.78;17.84;16.08;6.29;4.29;4.28;417.0
2227;22;01;01;19:00;19.6;17.46;16.14;6.68;3.6;3.85;417.0
2228;22;01;01;20:00;19.47;17.32;16.06;8.65;3.97;4.27;417.0
2229;22;01;01;21:00;19.35;17.1;15.88;9.78;4.44;4.71;417.0
2230;22;01;01;22:00;19.29;16.91;15.85;9.21;5.36;5.02;417.0
2231;22;01;01;23:00;19.16;16.79;15.9;9.44;5.81;5.61;417.0
2232;22;01;02;00:00;19.4;17.09;16.02;5.04;4.58;4.71;417.0
2233;22;01;02;01:00;19.28;17.17;15.85;4.28;5.0;5.3;417.0
2234;22;01;02;02:00;19.33;17.22;16.01;4.91;4.16;4.41;417.0
2235;22;01;02;03:00;19.27;16.95;16.02;5.02;3.75;4.07;417.0
2236;22;01;02;04:00;19.61;17.54;16.0;5.33;3.68;4.0;417.0
2237;22;01;02;05:00;19.9;17.94;16.02;4.93;3.48;3.75;417.0
2238;22;01;02;06:00;20.06;18.25;16.18;3.49;4.97;5.28;417.0
2239;22;01;02;07:00;22.98;21.75;18.69;3.72;8.57;11.0;417.0
2240;22;01;02;08:00;23.85;22.87;19.57;5.27;8.75;11.44;417.0
2241;22;01;02;09:00;24.33;23.53;20.05;8.2;8.77;11.44;417.0
2242;22;01;02;10:00;24.8;23.75;20.46;10.48;8.1;10.78;417.0
2243;22;01;02;11:00;24.74;23.62;20.43;11.86;6.42;8.22;417.0
2244;22;01;02;12:00;24.72;23.57;20.34;12.33;5.85;7.13;417.0
2245;22;01;02;13:00;24.87;23.59;20.52;12.93;5.87;8.47;417.0
2246;22;01;02;14:00;25.13;23.83;20.77;12.92;5.82;8.51;417.0
2247;22;01;02;15:00;25.32;23.71;21.09;12.04;5.66;8.34;417.0
2248;22;01;02;16:00;25.2;23.72;21.11;8.0;5.81;8.48;417.0
2249;22;01;02;17:00;22.24;20.65;18.9;7.54;1.52;4.17;417.0
2250;22;01;02;18:00;20.2;17.42;16.67;7.2;0.12;1.4;417.0
2251;22;01;02;19:00;19.87;16.86;16.13;6.11;0.72;1.09;417.0
2252;22;01;02;20:00;19.84;17.33;16.05;6.12;1.57;1.84;417.0
2253;22;01;02;21:00;19.93;17.83;16.14;4.53;2.3;2.57;417.0
2254;22;01;02;22:00;19.95;17.69;16.13;3.69;2.64;2.93;417.0
2255;22;01;02;23:00;19.99;17.84;16.11;3.22;3.0;3.35;417.0
2256;22;01;03;00:00;19.89;17.8;16.1;4.05;2.81;3.14;417.0
2257;22;01;03;01:00;19.71;17.78;16.09;3.63;3.31;3.38;417.0
2258;22;01;03;02:00;19.65;17.82;16.05;3.39;3.34;3.79;417.0
2259;22;01;03;03:00;19.28;16.93;15.99;3.01;3.41;3.9;417.0
2260;22;01;03;04:00;19.34;17.29;16.02;2.97;3.53;3.87;417.0
2261;22;01;03;05:00;19.39;17.52;16.01;1.95;4.02;4.49;417.0
2262;22;01;03;06:00;19.48;17.38;16.22;2.14;5.78;6.24;417.0
2263;22;01;03;07:00;22.72;20.97;19.31;3.12;9.79;11.97;417.0
2264;22;01;03;08:00;22.57;21.17;19.31;4.54;8.26;10.86;417.0
2265;22;01;03;09:00;23.01;22.11;19.52;5.59;7.27;9.9;417.0
2266;22;01;03;10:00;23.24;21.8;19.72;6.84;5.43;8.09;417.0
2267;22;01;03;11:00;23.42;21.95;19.88;7.84;5.37;6.82;417.0
2268;22;01;03;12:00;23.45;22.02;20.0;8.55;5.3;6.56;417.0
2269;22;01;03;13:00;24.03;22.32;20.28;9.34;5.7;8.34;417.0
2270;22;01;03;14:00;24.43;22.57;20.54;9.59;5.2;7.87;417.0
2271;22;01;03;15:00;24.66;22.83;20.79;9.67;5.4;8.09;417.0
2272;22;01;03;16:00;24.75;23.02;20.93;8.94;5.45;8.15;417.0
2273;22;01;03;17:00;21.94;20.23;18.75;7.12;1.62;3.84;417.0
2274;22;01;03;18:00;20.07;16.89;16.45;5.41;0.12;0.59;417.0
2275;22;01;03;19:00;19.76;16.68;15.98;4.72;0.69;1.12;417.0
2276;22;01;03;20:00;19.72;17.29;16.09;3.58;1.99;2.43;417.0
2277;22;01;03;21:00;19.61;17.11;16.13;3.09;2.84;3.57;417.0
2278;22;01;03;22:00;19.49;16.96;16.11;2.58;3.67;4.2;417.0
2279;22;01;03;23:00;19.48;17.08;16.07;2.21;4.65;4.78;417.0
2280;22;01;04;00:00;20.09;16.99;16.1;10.28;1.14;1.6;417.0
2281;22;01;04;01:00;20.04;17.1;16.18;9.94;1.09;1.59;417.0
2282;22;01;04;02:00;19.99;17.14;16.15;9.73;1.21;1.61;417.0
2283;22;01;04;03:00;19.95;17.24;16.11;9.32;1.77;2.14;417.0
2284;22;01;04;04:00;19.9;17.24;16.1;8.78;1.94;2.39;417.0
2285;22;01;04;05:00;20.19;17.55;16.4;8.66;2.82;3.28;417.0
2286;22;01;04;06:00;22.41;20.63;18.81;8.37;4.46;6.94;417.0
2287;22;01;04;07:00;22.14;20.46;18.47;8.0;4.29;6.94;417.0
2288;22;01;04;08:00;22.16;20.71;18.56;8.27;4.43;7.02;417.0
2289;22;01;04;09:00;22.44;20.89;18.63;8.5;4.64;7.27;417.0
2290;22;01;04;10:00;22.6;20.95;18.63;9.03;4.08;5.42;417.0
2291;22;01;04;11:00;22.65;20.69;18.68;9.28;3.49;4.79;417.0
2292;22;01;04;12:00;22.75;20.75;18.71;10.05;3.38;5.93;417.0
2293;22;01;04;13:00;22.94;20.71;18.85;11.09;2.98;5.49;417.0
2294;22;01;04;14:00;22.99;20.52;18.83;11.6;2.9;5.44;417.0
2295;22;01;04;15:00;23.08;20.41;18.87;11.77;2.87;5.45;417.0
2296;22;01;04;16:00;21.7;19.2;18.02;11.31;1.0;3.11;417.0
2297;22;01;04;17:00;20.32;17.21;16.75;10.52;0.11;0.55;417.0
2298;22;01;04;18:00;20.24;16.71;16.32;9.93;0.11;0.56;417.0
2299;22;01;04;19:00;20.05;16.41;16.13;8.91;0.11;0.55;417.0
2300;22;01;04;20:00;19.8;16.25;15.94;8.27;0.4;0.84;417.0
2301;22;01;04;21:00;19.91;16.86;16.05;7.72;1.18;1.23;417.0
2302;22;01;04;22:00;19.84;16.71;15.99;7.51;0.98;1.32;417.0
2303;22;01;04;23:00;19.87;16.98;16.07;7.22;1.54;1.78;417.0
2304;22;01;05;00:00;20.24;16.67;16.15;11.41;1.03;1.39;417.0
2305;22;01;05;01:00;20.15;16.74;16.01;12.27;0.62;1.04;417.0
2306;22;01;05;02:00;20.06;16.63;15.95;12.27;0.95;1.29;417.0
2307;22;01;05;03:00;20.09;16.91;16.04;11.63;1.04;1.29;417.0
2308;22;01;05;04:00;20.02;16.87;16.04;11.24;1.3;1.59;417.0
2309;22;01;05;05:00;20.11;16.89;16.08;11.39;1.3;1.6;417.0
2310;22;01;05;06:00;20.08;16.83;16.01;12.02;0.68;1.04;417.0
2311;22;01;05;07:00;20.22;16.62;15.93;13.13;0.65;1.02;417.0
2312;22;01;05;08:00;20.5;16.74;16.08;15.13;0.63;1.05;417.0
2313;22;01;05;09:00;20.37;16.17;15.9;15.52;0.11;0.54;417.0
2314;22;01;05;10:00;20.22;16.08;15.93;16.51;0.11;0.55;417.0
2315;22;01;05;11:00;20.27;16.01;16.04;16.82;0.11;0.55;417.0
2316;22;01;05;12:00;20.37;16.0;16.08;17.13;0.11;0.54;417.0
2317;22;01;05;13:00;20.44;16.02;16.09;17.85;0.11;0.55;417.0
2318;22;01;05;14:00;20.26;15.98;16.04;17.65;0.11;0.56;417.0
2319;22;01;05;15:00;20.23;15.92;15.96;17.2;0.11;0.56;417.0
2320;22;01;05;16:00;20.66;15.91;16.26;17.02;0.11;0.54;417.0
2321;22;01;05;17:00;20.34;15.92;16.06;16.79;0.11;0.54;417.0
2322;22;01;05;18:00;20.22;16.13;15.94;14.86;0.56;0.97;417.0
2323;22;01;05;19:00;20.33;16.63;16.08;13.16;1.14;1.45;417.0
2324;22;01;05;20:00;20.3;16.81;16.1;13.35;0.64;1.06;417.0
2325;22;01;05;21:00;20.23;16.93;16.1;12.72;1.13;1.5;417.0
2326;22;01;05;22:00;20.13;16.97;16.16;12.35;1.44;1.59;417.0
2327;22;01;05;23:00;20.16;17.01;16.05;12.27;1.22;1.59;417.0
2328;22;01;06;00:00;22.18;21.69;21.59;16.03;0.09;0.59;417.0
2329;22;01;06;01:00;22.08;21.69;21.62;15.52;0.09;0.58;417.0
2330;22;01;06;02:00;22.09;21.64;21.59;15.22;0.09;0.58;417.0
2331;22;01;06;03:00;21.93;21.62;21.53;14.73;0.09;0.57;417.0
2332;22;01;06;04:00;21.95;21.54;21.52;14.98;0.09;0.58;417.0
2333;22;01;06;05:00;21.95;21.61;21.53;16.43;0.09;0.58;417.0
2334;22;01;06;06:00;21.78;21.44;21.49;18.52;2.42;4.8;417.0
2335;22;01;06;07:00;22.0;21.5;21.57;20.01;2.32;4.96;417.0
2336;22;01;06;08:00;22.18;21.66;21.59;20.82;2.68;5.36;417.0
2337;22;01;06;09:00;22.36;21.69;21.67;21.77;2.9;5.6;417.0
2338;22;01;06;10:00;22.05;21.58;21.51;22.26;2.21;3.63;417.0
2339;22;01;06;11:00;22.01;21.56;21.53;22.81;2.33;2.85;417.0
2340;22;01;06;12:00;22.04;21.63;21.62;23.5;2.84;5.5;417.0
2341;22;01;06;13:00;22.03;21.62;21.67;23.65;2.95;5.64;417.0
2342;22;01;06;14:00;21.99;21.38;21.65;23.9;2.77;5.45;417.0
2343;22;01;06;15:00;22.12;21.38;21.93;24.37;2.98;5.67;417.0
2344;22;01;06;16:00;22.54;21.58;22.29;24.41;1.14;3.66;417.0
2345;22;01;06;17:00;22.91;22.03;22.32;23.94;0.09;0.76;417.0
2346;22;01;06;18:00;22.81;21.98;22.12;22.25;0.09;0.54;417.0
2347;22;01;06;19:00;22.7;21.97;21.96;20.42;0.08;0.53;417.0
2348;22;01;06;20:00;22.58;21.99;21.91;18.99;0.09;0.53;417.0
2349;22;01;06;21:00;22.51;21.91;21.86;18.42;0.09;0.53;417.0
2350;22;01;06;22:00;22.42;21.9;21.8;18.49;0.09;0.53;417.0
2351;22;01;06;23:00;22.4;21.89;21.8;17.47;0.09;0.54;417.0
2352;22;01;07;00:00;24.45;23.82;23.77;20.73;0.08;0.57;417.0
2353;22;01;07;01:00;24.47;23.89;23.73;21.3;0.08;0.57;417.0
2354;22;01;07;02:00;24.45;23.87;23.78;20.22;0.08;0.58;417.0
2355;22;01;07;03:00;24.45;23.87;23.72;20.02;0.08;0.57;417.0
2356;22;01;07;04:00;24.45;23.87;23.72;20.38;0.08;0.56;417.0
2357;22;01;07;05:00;24.38;23.76;23.75;20.73;1.84;2.28;417.0
2358;22;01;07;06:00;23.13;22.56;22.78;23.67;5.93;8.49;417.0
2359;22;01;07;07:00;22.98;22.79;22.6;24.84;4.3;6.98;417.0
2360;22;01;07;08:00;23.09;22.82;22.63;25.39;5.07;7.74;417.0
2361;22;01;07;09:00;23.1;22.81;22.81;26.14;4.2;6.88;417.0
2362;22;01;07;10:00;23.13;22.74;22.83;26.97;4.69;5.94;417.0
2363;22;01;07;11:00;23.11;22.58;22.77;27.63;3.86;4.36;417.0
2364;22;01;07;12:00;23.21;22.73;22.89;28.34;3.95;6.24;417.0
2365;22;01;07;13:00;23.21;22.89;23.17;28.74;4.98;7.65;417.0
2366;22;01;07;14:00;23.2;22.72;23.37;29.37;5.66;8.32;417.0
2367;22;01;07;15:00;23.37;22.63;23.92;29.71;5.57;8.25;417.0
2368;22;01;07;16:00;24.52;23.03;24.4;29.64;1.47;3.8;417.0
2369;22;01;07;17:00;25.33;23.78;24.68;29.32;0.08;0.52;417.0
2370;22;01;07;18:00;24.75;23.83;24.15;28.97;0.08;0.53;417.0
2371;22;01;07;19:00;24.59;23.9;23.95;25.81;0.08;0.51;417.0
2372;22;01;07;20:00;24.56;23.88;23.85;22.5;0.07;0.51;417.0
2373;22;01;07;21:00;24.47;23.83;23.8;22.1;0.08;0.51;417.0
2374;22;01;07;22:00;24.42;23.8;23.79;21.68;0.08;0.51;417.0
2375;22;01;07;23:00;24.38;23.81;23.71;21.08;0.08;0.51;417.0
2376;22;01;08;00:00;26.6;26.07;25.92;22.04;0.08;0.54;417.0
2377;22;01;08;01:00;26.54;26.08;25.83;21.59;0.09;0.54;417.0
2378;22;01;08;02:00;26.46;26.02;25.79;20.85;0.08;0.53;417.0
2379;22;01;08;03:00;26.41;25.99;25.76;20.66;0.08;0.54;417.0
2380;22;01;08;04:00;26.35;25.99;25.69;19.87;0.07;0.55;417.0
2381;22;01;08;05:00;26.2;25.8;25.59;20.88;1.24;1.7;417.0
2382;22;01;08;06:00;25.15;24.28;24.55;22.71;6.85;9.42;417.0
2383;22;01;08;07:00;24.7;24.27;24.14;25.52;6.38;8.96;417.0
2384;22;01;08;08:00;24.24;24.16;23.75;27.48;7.2;9.83;417.0
2385;22;01;08;09:00;24.09;23.96;23.56;28.88;6.5;9.14;417.0
2386;22;01;08;10:00;24.13;24.08;23.63;29.52;5.39;6.63;417.0
2387;22;01;08;11:00;24.0;23.92;23.56;30.44;5.53;6.03;417.0
2388;22;01;08;12:00;24.04;23.92;23.67;31.0;5.8;8.21;417.0
2389;22;01;08;13:00;24.13;23.99;23.84;31.2;5.74;8.39;417.0
2390;22;01;08;14:00;24.3;23.9;24.3;31.61;5.93;8.59;417.0
2391;22;01;08;15:00;24.57;23.85;24.91;32.04;5.97;8.63;417.0
2392;22;01;08;16:00;25.69;24.28;25.48;32.26;2.23;4.21;417.0
2393;22;01;08;17:00;26.54;25.09;25.83;31.81;0.08;0.58;417.0
2394;22;01;08;18:00;26.09;25.31;25.4;30.66;0.09;0.56;417.0
2395;22;01;08;19:00;26.01;25.39;25.24;29.79;0.08;0.57;417.0
2396;22;01;08;20:00;25.97;25.41;25.23;27.53;0.07;0.56;417.0
2397;22;01;08;21:00;25.97;25.4;25.2;25.14;0.08;0.57;417.0
2398;22;01;08;22:00;25.97;25.41;25.2;24.74;0.09;0.57;417.0
2399;22;01;08;23:00;25.92;25.35;25.16;23.1;0.08;0.57;417.0
2400;22;01;09;00:00;23.66;23.33;23.2;18.73;0.09;0.59;417.0
2401;22;01;09;01:00;23.66;23.31;23.2;18.13;0.09;0.59;417.0
2402;22;01;09;02:00;23.64;23.23;23.2;17.49;0.09;0.59;417.0
2403;22;01;09;03:00;23.6;23.23;23.16;17.51;0.09;0.59;417.0
2404;22;01;09;04:00;23.59;23.24;23.13;17.52;0.08;0.58;417.0
2405;22;01;09;05:00;23.51;23.09;23.07;18.16;1.3;1.78;417.0
2406;22;01;09;06:00;22.94;22.54;22.46;18.6;2.43;4.83;417.0
2407;22;01;09;07:00;23.06;22.67;22.63;19.99;2.71;5.42;417.0
2408;22;01;09;08:00;23.17;22.79;22.67;21.35;3.06;5.77;417.0
2409;22;01;09;09:00;23.3;22.79;22.69;22.02;3.15;5.78;417.0
2410;22;01;09;10:00;23.23;22.6;22.6;22.57;3.09;4.3;417.0
2411;22;01;09;11:00;22.98;22.61;22.53;23.26;2.62;3.18;417.0
2412;22;01;09;12:00;23.01;22.61;22.58;23.24;2.85;5.54;417.0
2413;22;01;09;13:00;23.1;22.75;22.73;22.88;2.83;5.52;417.0
2414;22;01;09;14:00;23.05;22.73;22.67;22.44;2.61;5.28;417.0
2415;22;01;09;15:00;22.92;22.69;22.46;21.11;2.26;4.95;417.0
2416;22;01;09;16:00;23.26;22.83;22.65;21.62;0.81;3.02;417.0
2417;22;01;09;17:00;23.42;23.04;22.88;20.56;0.07;0.57;417.0
2418;22;01;09;18:00;23.41;23.03;22.91;20.12;0.08;0.57;417.0
2419;22;01;09;19:00;23.43;23.04;22.94;19.61;0.08;0.58;417.0
2420;22;01;09;20:00;23.38;23.04;22.93;19.47;0.08;0.58;417.0
2421;22;01;09;21:00;23.42;23.03;22.93;19.39;0.08;0.58;417.0
2422;22;01;09;22:00;23.42;23.01;22.96;19.11;0.08;0.58;417.0
2423;22;01;09;23:00;23.42;23.03;22.93;18.88;0.08;0.58;417.0
2424;22;01;13;00:00;20.75;20.88;17.25;1.3;5.77;6.3;417.0
2425;22;01;13;01:00;20.76;21.07;17.27;1.34;5.66;6.19;417.0
2426;22;01;13;02:00;20.71;21.05;17.28;0.2;5.52;6.06;417.0
2427;22;01;13;03:00;20.61;21.02;17.22;0.36;5.42;5.96;417.0
2428;22;01;13;04:00;20.56;20.96;17.16;0.9;5.42;5.95;417.0
2429;22;01;13;05:00;20.57;20.98;17.2;1.32;5.42;5.95;417.0
2430;22;01;13;06:00;20.45;20.58;17.15;0.58;7.52;7.99;417.0
2431;22;01;13;07:00;23.03;23.29;19.53;0.94;12.74;15.21;417.0
2432;22;01;13;08:00;23.79;23.73;20.13;2.83;12.8;15.39;417.0
2433;22;01;13;09:00;23.93;23.91;20.53;4.85;13.36;15.93;417.0
2434;22;01;13;10:00;24.43;23.69;20.8;5.63;10.64;13.25;417.0
2435;22;01;13;11:00;24.61;23.83;20.69;6.33;8.73;10.07;417.0
2436;22;01;13;12:00;24.69;23.77;20.84;7.37;8.19;8.79;417.0
2437;22;01;13;13:00;24.81;23.82;21.05;7.7;8.0;10.45;417.0
2438;22;01;13;14:00;24.95;23.92;21.14;7.76;7.63;10.29;417.0
2439;22;01;13;15:00;24.95;23.73;20.99;6.22;7.04;9.69;417.0
2440;22;01;13;16:00;25.0;23.87;21.23;4.54;8.15;10.78;417.0
2441;22;01;13;17:00;22.08;20.68;18.94;3.93;2.16;4.49;417.0
2442;22;01;13;18:00;19.88;17.14;16.4;3.01;0.12;0.58;417.0
2443;22;01;13;19:00;19.42;16.7;16.01;1.7;2.01;2.58;417.0
2444;22;01;13;20:00;19.66;17.33;16.17;1.77;5.03;5.79;417.0
2445;22;01;13;21:00;19.54;17.28;16.05;1.63;5.26;5.34;417.0
2446;22;01;13;22:00;19.39;17.01;16.12;1.4;5.59;5.57;417.0
2447;22;01;13;23:00;19.75;17.85;16.37;1.06;6.43;6.81;417.0
2448;22;01;14;00:00;19.78;18.22;16.44;1.26;6.71;7.1;417.0
2449;22;01;14;01:00;19.87;18.51;16.56;1.24;7.63;8.11;417.0
2450;22;01;14;02:00;20.67;19.92;17.19;1.7;6.13;6.65;417.0
2451;22;01;14;03:00;20.71;20.29;17.33;2.73;5.81;6.32;417.0
2452;22;01;14;04:00;19.79;18.61;16.5;2.07;6.83;7.07;417.0
2453;22;01;14;05:00;19.94;18.9;16.62;2.32;5.18;6.08;417.0
2454;22;01;14;06:00;20.0;19.01;16.62;2.26;9.1;9.55;417.0
2455;22;01;14;07:00;23.7;23.49;19.9;2.29;13.68;15.98;417.0
2456;22;01;14;08:00;24.22;23.75;20.71;4.63;13.2;15.77;417.0
2457;22;01;14;09:00;24.25;23.53;20.6;5.96;11.03;13.65;417.0
2458;22;01;14;10:00;24.52;23.64;20.5;8.96;8.67;11.3;417.0
2459;22;01;14;11:00;24.86;23.73;20.96;10.21;8.19;9.33;417.0
2460;22;01;14;12:00;24.76;23.61;20.84;10.39;6.9;7.84;417.0
2461;22;01;14;13:00;24.83;23.72;20.69;11.29;5.83;8.39;417.0
2462;22;01;14;14:00;25.06;23.76;20.87;10.93;5.89;8.55;417.0
2463;22;01;14;15:00;25.22;23.57;21.03;9.35;5.82;8.47;417.0
2464;22;01;14;16:00;25.05;23.6;21.0;7.59;6.34;9.01;417.0
2465;22;01;14;17:00;22.01;20.61;18.9;6.02;1.65;3.88;417.0
2466;22;01;14;18:00;20.1;17.26;16.52;4.98;0.12;0.57;417.0
2467;22;01;14;19:00;19.62;16.77;16.0;4.3;0.75;1.28;417.0
2468;22;01;14;20:00;19.66;17.23;16.16;5.0;2.51;3.16;417.0
2469;22;01;14;21:00;19.74;17.53;16.15;4.94;2.57;3.38;417.0
2470;22;01;14;22:00;19.66;17.5;16.18;4.57;3.45;3.89;417.0
2471;22;01;14;23:00;19.54;16.99;16.06;4.89;4.03;4.61;417.0
2472;22;01;15;00:00;19.52;17.21;16.07;4.63;5.33;5.3;417.0
2473;22;01;15;01:00;19.35;16.97;15.98;4.43;5.23;5.43;417.0
2474;22;01;15;02:00;19.18;16.75;15.91;4.0;5.59;5.72;417.0
2475;22;01;15;03:00;19.04;16.59;15.76;3.61;6.15;6.29;417.0
2476;22;01;15;04:00;19.04;16.6;15.85;3.84;5.78;5.74;417.0
2477;22;01;15;05:00;18.94;16.73;15.81;4.13;6.85;6.76;417.0
2478;22;01;15;06:00;18.95;16.71;15.76;3.22;5.78;5.89;417.0
2479;22;01;15;07:00;18.95;16.51;15.83;2.44;6.36;6.34;417.0
2480;22;01;15;08:00;18.98;16.55;15.9;5.69;6.15;6.81;417.0
2481;22;01;15;09:00;19.26;16.98;15.78;9.38;4.94;5.38;417.0
2482;22;01;15;10:00;19.86;17.47;16.06;10.59;3.09;3.45;417.0
2483;22;01;15;11:00;19.98;17.49;16.09;11.74;2.79;2.95;417.0
2484;22;01;15;12:00;20.06;17.51;16.1;12.83;2.79;2.98;417.0
2485;22;01;15;13:00;20.09;17.38;16.07;12.99;2.54;2.71;417.0
2486;22;01;15;14:00;20.18;17.37;16.09;12.32;2.69;2.87;417.0
2487;22;01;15;15:00;20.13;17.3;16.13;10.8;2.81;2.99;417.0
2488;22;01;15;16:00;19.96;17.5;16.1;8.72;3.01;3.25;417.0
2489;22;01;15;17:00;19.77;17.52;16.12;7.07;3.08;3.35;417.0
2490;22;01;15;18:00;19.48;17.26;16.05;6.1;3.9;4.21;417.0
2491;22;01;15;19:00;19.33;16.96;16.03;4.64;3.89;3.86;417.0
2492;22;01;15;20:00;19.35;16.89;15.9;4.3;4.69;4.89;417.0
2493;22;01;15;21:00;19.03;16.67;15.8;5.06;5.95;5.72;417.0
2494;22;01;15;22:00;19.06;16.76;15.89;4.65;5.51;5.4;417.0
2495;22;01;15;23:00;18.97;17.02;15.91;5.88;7.0;6.8;417.0
2496;22;01;16;00:00;18.84;16.77;15.91;5.37;6.14;6.02;417.0
2497;22;01;16;01:00;18.82;16.9;15.76;4.86;5.75;5.85;417.0
2498;22;01;16;02:00;18.85;16.89;15.78;4.81;5.95;5.85;417.0
2499;22;01;16;03:00;18.81;16.69;15.55;5.41;6.94;7.02;417.0
2500;22;01;16;04:00;18.7;16.79;15.71;5.28;6.64;6.51;417.0
2501;22;01;16;05:00;18.79;16.96;15.75;5.57;6.0;6.12;417.0
2502;22;01;16;06:00;19.03;17.14;15.71;5.03;6.94;7.21;417.0
2503;22;01;16;07:00;19.5;18.3;16.15;4.66;6.2;6.35;417.0
2504;22;01;16;08:00;18.67;16.82;15.7;4.81;7.48;7.26;417.0
2505;22;01;16;09:00;19.08;17.49;15.67;7.19;6.11;6.27;417.0
2506;22;01;16;10:00;19.68;17.64;16.0;8.56;3.54;3.59;417.0
2507;22;01;16;11:00;19.87;17.68;15.99;9.88;3.49;3.6;417.0
2508;22;01;16;12:00;19.96;17.72;16.05;10.14;3.1;3.19;417.0
2509;22;01;16;13:00;19.97;17.73;16.03;10.61;3.19;3.25;417.0
2510;22;01;16;14:00;20.04;17.65;16.07;10.65;3.1;3.35;417.0
2511;22;01;16;15:00;20.07;17.74;16.09;9.48;3.22;3.54;417.0
2512;22;01;16;16:00;19.83;17.76;16.0;7.98;3.48;3.63;417.0
2513;22;01;16;17:00;19.55;17.54;16.01;6.6;4.14;4.08;417.0
2514;22;01;16;18:00;19.36;17.46;15.96;5.53;4.2;4.39;417.0
2515;22;01;16;19:00;19.17;17.14;15.78;4.55;4.96;4.98;417.0
2516;22;01;16;20:00;18.87;16.8;15.69;3.93;6.31;6.39;417.0
2517;22;01;16;21:00;18.79;16.82;15.75;3.84;6.03;6.01;417.0
2518;22;01;16;22:00;18.85;17.01;15.78;3.44;6.94;7.0;417.0
2519;22;01;16;23:00;18.79;17.09;15.8;3.33;6.42;6.27;417.0
2520;22;01;17;00:00;18.69;16.73;15.67;3.41;6.63;6.67;417.0
2521;22;01;17;01:00;18.95;17.22;15.8;2.85;6.58;6.73;417.0
2522;22;01;17;02:00;18.98;16.96;15.75;2.64;5.52;5.54;417.0
2523;22;01;17;03:00;18.91;16.89;15.79;2.39;6.12;6.1;417.0
2524;22;01;17;04:00;18.79;16.83;15.78;2.4;5.88;6.08;417.0
2525;22;01;17;05:00;18.77;16.84;15.82;3.12;5.62;6.15;417.0
2526;22;01;17;06:00;19.32;17.68;16.11;2.47;9.15;9.52;417.0
2527;22;01;17;07:00;23.41;23.4;19.44;2.3;16.71;19.23;417.0
2528;22;01;17;08:00;24.07;23.63;20.2;3.78;14.06;16.6;417.0
2529;22;01;17;09:00;24.26;23.7;20.35;6.67;12.05;14.66;417.0
2530;22;01;17;10:00;23.87;23.03;19.81;9.22;8.58;11.23;417.0
2531;22;01;17;11:00;24.33;23.58;20.15;10.35;8.76;10.41;417.0
2532;22;01;17;12:00;24.46;23.79;20.4;11.23;8.36;9.6;417.0
2533;22;01;17;13:00;24.47;23.67;20.43;11.8;8.16;10.65;417.0
2534;22;01;17;14:00;24.91;23.83;20.7;10.88;8.07;10.7;417.0
2535;22;01;17;15:00;24.95;23.79;20.89;9.77;7.21;9.82;417.0
2536;22;01;17;16:00;24.72;23.64;20.75;7.69;7.38;10.02;417.0
2537;22;01;17;17:00;22.03;20.68;18.63;6.36;2.26;4.47;417.0
2538;22;01;17;18:00;19.75;17.05;16.23;5.3;0.66;1.17;417.0
2539;22;01;17;19:00;19.85;17.72;16.1;4.87;1.97;2.26;417.0
2540;22;01;17;20:00;19.73;17.66;16.17;4.48;2.7;3.16;417.0
2541;22;01;17;21:00;19.67;17.58;16.15;4.09;3.44;3.72;417.0
2542;22;01;17;22:00;19.72;17.85;16.17;4.14;3.41;3.89;417.0
2543;22;01;17;23:00;19.53;17.47;16.14;3.83;3.42;3.99;417.0
2544;22;01;18;00:00;19.39;17.02;15.99;3.5;5.26;5.76;417.0
2545;22;01;18;01:00;19.1;16.65;15.85;2.9;5.49;6.15;417.0
2546;22;01;18;02:00;19.13;16.68;15.83;2.79;5.93;6.25;417.0
2547;22;01;18;03:00;19.0;16.66;16.02;2.51;5.17;5.58;417.0
2548;22;01;18;04:00;18.98;16.68;15.97;2.09;5.61;6.05;417.0
2549;22;01;18;05:00;18.86;16.76;15.67;1.99;6.09;6.84;417.0
2550;22;01;18;06:00;19.37;17.22;16.07;2.67;9.08;9.46;417.0
2551;22;01;18;07:00;23.75;23.47;19.83;3.88;16.34;18.76;417.0
2552;22;01;18;08:00;24.27;23.73;20.5;5.13;13.96;16.51;417.0
